Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Object Date,Object Begin Date,Object End Date,Dimensions,Credit Line,Classification,Link Resource,Repository
22189,Arms and Armor,1914,Glaive,Glaive,Italian,,,,,,ca. 1600–1650,1575,1675,L. 101 3/4 in. (258.45 cm); L. of head (excluding straps) 34 1/8 in. (86.66 cm); greatest W. 6 1/2 in. (16.51 cm); Wt. 7 lb. 4 oz. (3289 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22189,"Metropolitan Museum of Art, New York, NY"
22190,Arms and Armor,1914,Roncone,Roncone,Italian,,,,,,ca. 1525,1500,1550,H. 26 3/4 in. (68 cm); W. 5 29/32 in. (15.01 cm) of head only (not including shaft),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22190,"Metropolitan Museum of Art, New York, NY"
22191,Arms and Armor,1914,Glaive,"Glaive of the Bodyguard of Archduke Ferdinand of Austria, later Emperor Ferdinand II (1578–1637)",German,,,,,,1590–1617,1590,1617,L. 29 17/32 in. (75.01 cm); W. 3 11/32 in. (8.51 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22191,"Metropolitan Museum of Art, New York, NY"
22192,Arms and Armor,1914,Halberd,Halberd of Christian II of Saxony (reigned 1601–11),German,,,,,,dated 1601,1601,1601,L. 103 in. (261.62 cm); L. of head (excluding straps) 22 1/2 in. (57.15 cm); W. 11 3/4 in. (29.85 cm); Wt. 5 lb. 8 oz. (2495 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22192,"Metropolitan Museum of Art, New York, NY"
22193,Arms and Armor,1914,Partisan,Partisan,Italian,,,,,,ca. 1510–25,1485,1550,L. 114 in. (289.56 cm); head L. (including socket) 31 1/8 in. (79.04 cm); W. 4 3/4 in. (12.07 cm); Wt. 4 lb. 4 oz. (1928 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22193,"Metropolitan Museum of Art, New York, NY"
22194,Arms and Armor,1914,Halberd,Halberd of Johann Georg I of Saxony (1585–1656) as administrator of the bishopric of Meresburg,German,,,,,,dated 1609,1609,1609,L. 103 11/32 in. (262.51 cm); L. of head (excluding straps) 29 in. (73.66 cm); W. 10 7/8 in. (27.61 cm); Wt. 6 lb. 8 oz. (2948 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22194,"Metropolitan Museum of Art, New York, NY"
22195,Arms and Armor,1914,Halberd,"Halberd of Wolf Dietrich von Raitenau, Prince-Archbishop of Salzburg (reigned 1587–1612)",German,,,,,,dated 1589,1589,1589,L. of head 23 7/32 in. (59 cm); W. of head 9 27/32 in. (24.99 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22195,"Metropolitan Museum of Art, New York, NY"
22196,Arms and Armor,1914,Head of a hunting spear,Head of a Hunting Spear,German or Austrian,,,,,,1425–50,1425,1450,L. 17 5/16 in. (44 cm); W. 5 1/8 in. (13 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22196,"Metropolitan Museum of Art, New York, NY"
22197,Arms and Armor,1914,Halberd,"Halberd of the Bodyguard of Emanuele Filiberto (1528–1580), Duke of Savoy",Italian,,,,,,dated 1579,1579,1579,H. 22 1/32 in. (56.01 cm); W. 9 27/32 in. (24.99 cm) of head (not inculding shaft),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22197,"Metropolitan Museum of Art, New York, NY"
22198,Arms and Armor,1914,Halberd,Halberd of the Swiss Guard of Johann Georg II of Saxony (reigned 1656–80),German,,,,,,dated 1680,1680,1680,L. 87 in. (220.98 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22198,"Metropolitan Museum of Art, New York, NY"
22199,Arms and Armor,1914,Halberd,Halberd of the Swiss Guard of Johann Georg II of Saxony (reigned 1656–80),German,,,,,,dated 1680,1680,1680,L. 88 in. (223.52 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22199,"Metropolitan Museum of Art, New York, NY"
22200,Arms and Armor,1914,Glaive,Glaive of the Rota Family,"Italian, Venice",,,,,,ca. 1600,1575,1625,L. of head 30 11/16 in. (78 cm); W. of head 8 1/4 in. (21 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22200,"Metropolitan Museum of Art, New York, NY"
22201,Arms and Armor,1914,Partisan,Partisan of the Swiss Guard of Friedrich August of Saxony (reigned 1694–1733),German,,,,,,ca. 1725,1700,1750,L. of head 17 23/32 in. (45.01 cm); W. of head 7 7/8 in. (19.99 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22201,"Metropolitan Museum of Art, New York, NY"
22202,Arms and Armor,1914,Spear,Spear of Emperor Ferdinand I (reigned 1558–64),German,,,,,,dated 1558,1558,1558,L. 8 ft. 5 1/2 in. (257.8 cm); L. of head 13 in. (33 cm); W. 4 in. (10.2 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22202,"Metropolitan Museum of Art, New York, NY"
22203,Arms and Armor,1914,Partisan,"Partisan of the Polish Noble Guard of Friedrich August I of Saxony, who twice ruled as king of Poland (1697–1704 and 1709–1733)",German,,,,,,ca. 1720,1695,1745,L. of head 24 13/16 in. (62.99 cm); W. of head 9 27/32 in. (24.99 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22203,"Metropolitan Museum of Art, New York, NY"
22204,Arms and Armor,1914,Halberd,Halberd of Christian I (reigned 1586–91) or Christian II of Saxony (reigned 1601–11),German,,,,,,ca. 1590–1610,1565,1635,L. 106 1/2 in. (270.5 cm); L. of head (excluding straps) 31 1/4 in. (79.4 cm); W. 12 in. (30.5 cm); Wt. 8 lb. 9 oz. (3884 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22204,"Metropolitan Museum of Art, New York, NY"
22205,Arms and Armor,1914,Halberd,Halberd of Emperor Matthias (reigned 1612–19),German,,,,,,dated 1612,1612,1612,L. 93 in. (236.22 cm); L. of head 25 3/8 in. (64.44 cm); W. 11 3/8 in. (28.88 cm); Wt. 6 lb. 13 oz. (3090 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22205,"Metropolitan Museum of Art, New York, NY"
22206,Arms and Armor,1914,Partisan,Partisan of Johann Georg I of Saxony (reigned 1611–56),German,,,,,,ca. 1625,1600,1650,L. 108 11/32 in. (275.2 cm); L. of head (excluding straps) 30 1/2 in. (77.5 cm); W. 4 1/2 in. (11.4 cm); Wt. 6 lb. 5 oz. (2863 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22206,"Metropolitan Museum of Art, New York, NY"
22207,Arms and Armor,1914,Lance head for the joust of war,Lance Head for the Joust of War,German,,,,,,ca. 1475–1540,1470,1545,H. 8 1/2 in. (21.6 cm); Diam. 2 5/8 in. (6.7 cm); D. of socket 5 7/8 in. (14.9 cm); Wt. 1 lb. 10.6 oz. (754.1 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22207,"Metropolitan Museum of Art, New York, NY"
22208,Arms and Armor,1914,Fauchard,Fauchard of the Bodyguard of Cardinal Scipione Borghese-Caffarelli (1576–1633),Italian,,,,,,ca. 1600–1610,1575,1635,L. 108 in. (274.32 cm); blade L. 35 in. (24.13 cm); W. 9.5 in. (88.9 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22208,"Metropolitan Museum of Art, New York, NY"
22209,Arms and Armor,1914,Partisan,"Partisan Carried by the Bodyguard of Louis XIV (1638–1715, reigned from 1643)","French, Paris","Berain, Jean",French,1640,1711,,ca. 1679,1654,1704,L. 86 11/16 in. (220.2 cm); L. of head 20 9/16 in. (52.2 cm) W. of head 6 1/16 in. (15.4 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22209,"Metropolitan Museum of Art, New York, NY"
22210,Arms and Armor,1914,Halberd,Halberd of Emperor Matthias (reigned 1612–19),German,,,,,,dated 1612,1612,1612,L. 97 in. (246.4 cm); L. of head 25 in. (63.5 cm); W. 12 1/2 in. (31.8 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22210,"Metropolitan Museum of Art, New York, NY"
22211,Arms and Armor,1914,Field ensign,Field Ensign,possibly Turkish,,,,,,possibly 15th–16th century,1375,1625,L. 14 3/4 in. (37.47 cm); W. 6 1/8 in. (15.6 cm),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22211,"Metropolitan Museum of Art, New York, NY"
22212,Arms and Armor,1914,Lance head,Lance Head,Syrian or Egyptian,,,,,,ca. 1500,1475,1525,H. 26 3/8 in. (67 cm); Wt. 1 lb. 10.2 oz. (742.8 g),"Gift of William H. Riggs, 1913",Shafted Weapons,http://www.metmuseum.org/art/collection/search/22212,"Metropolitan Museum of Art, New York, NY"
22213,Arms and Armor,1914,Cabasset,Cabasset,Italian,,,,,,ca. 1600,1575,1625,"H. 9 1/2 in. (24.13 cm); W. 9 1/4 in. (23.5 cm); D. 11 1/2 in. (29.21 cm); Wt. 2 lb. 5 oz. (1049 g)
","Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22213,"Metropolitan Museum of Art, New York, NY"
22214,Arms and Armor,1914,Helmet,Helmet,Turkish,,,,,,ca. 1580,1555,1605,H. 13 in. (33.02 cm); Diam. 8 1/4 in. (20.96 cm); Wt. 2 lb. 8 oz. (1257 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22214,"Metropolitan Museum of Art, New York, NY"
22215,Arms and Armor,1914,Jousting Buffe,Jousting Buffe,German,,,,,,16th century,1501,1600,Wt. 4 lb. 3 oz. (1900 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22215,"Metropolitan Museum of Art, New York, NY"
22216,Arms and Armor,1914,Fencing mask,Fencing Mask,German,,,,,,16th century,1501,1600,H. 9 in. (22.9 cm); W. 7 3/16 in. (18.3 cm); D. 6 1/8 in. (15.6 cm); Wt. 1 lb. 14.2 oz. (857 g),"Gift of William H. Riggs, 1913",Armor Parts,http://www.metmuseum.org/art/collection/search/22216,"Metropolitan Museum of Art, New York, NY"
22217,Arms and Armor,1914,Falling buffe,Falling Buffe,possibly French,,,,,,16th century,1501,1600,H. 8 1/2 in. (21.6 cm); W. 7 7/8 in. (20 cm); D. 7 7/8 in. (20 cm); Wt. 3lb. 0.5 oz. (1375 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22217,"Metropolitan Museum of Art, New York, NY"
22218,Arms and Armor,1914,Buffe,Buffe,Spanish,,,,,,16th century,1501,1600,Wt. 1 lb. 8 oz. (700 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22218,"Metropolitan Museum of Art, New York, NY"
22219,Arms and Armor,1914,Buffe,Buffe,Italian,,,,,,late 16th century,1551,1600,H. 8 3/4 in. (22.2 cm); W. 5 1/2 in. (14 cm); D. 3 1/4 in. (8.3 cm); Wt. 6.1 oz. (172 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22219,"Metropolitan Museum of Art, New York, NY"
22220,Arms and Armor,1914,Buffe,Buffe,Italian,,,,,,late 16th century,1550,1600,H. 9 1/8 in. (23.2 cm); W. 6 1/8 in. (15.6 cm); D. 4 1/4 in. (10.8 cm); Wt. 8.7 oz. (246 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22220,"Metropolitan Museum of Art, New York, NY"
22221,Arms and Armor,1914,Bevor,Bevor,Italian,,,,,,15th century,1401,1500,Wt. 4 lb. (1550 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22221,"Metropolitan Museum of Art, New York, NY"
22222,Arms and Armor,1914,Bevor,Bevor,Italian,,,,,,15th century,1401,1500,Wt. 3 lb. 6 oz. (1531 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22222,"Metropolitan Museum of Art, New York, NY"
22223,Arms and Armor,1914,Barbute,Barbute,"Italian, Brescia","Castello, Pietro da",Italian,1469,1498,,ca. 1470–80,1445,1505,H. 10 1/4 in. (26 cm); W. 7 1/2 in. (19.1 cm); D. 10 in. (25.4 cm); Wt. 4 lb. 14 oz. (2211 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22223,"Metropolitan Museum of Art, New York, NY"
22224,Arms and Armor,1914,Armet,Armet,possibly British or Flemish,,,,,,ca. 1510–15,1485,1540,H. 11 3/4 in. (29.8 cm); W. 8 1/4 in. (21 cm); D. 12 7/8 in. (32.7 cm); Wt. 9 lb. 9 oz. (4350 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22224,"Metropolitan Museum of Art, New York, NY"
22225,Arms and Armor,1914,Bevor and colletin,Bevor and Colletin,German,,,,,,late 15th century,1450,1500,Wt. 1 lb. 8 oz. (680 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22225,"Metropolitan Museum of Art, New York, NY"
22226,Arms and Armor,1914,Close helmet,Close Helmet of Claude Gouffier (1501–1570),French,,,,,,ca. 1555–60,1530,1585,H. 15 3/4 in. (40 cm); W. 8 1/4 in. (21 cm); D. 14 1/2 in. (36.8 cm); Wt. 6 lb. 5 oz. (2863 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22226,"Metropolitan Museum of Art, New York, NY"
22227,Arms and Armor,1914,Close-helmet,Close-Helmet for the Tournament on Foot,"Italian, Milan","Master of the Castle Mark, the",Italian,1565,1645,,ca. 1600–1610,1575,1635,H. 13 in. (33 cm); W. 9 1/2 in. (24.1 cm); D. 11 9/16 in. (29.4 cm); Wt. 11 lb. 13 oz. (5360 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22227,"Metropolitan Museum of Art, New York, NY"
22228,Arms and Armor,1914,Close helmet for foot combat,Close Helmet for Foot Combat,"Italian, Milan",,,,,,ca. 1600,1575,1625,H. 12 1/4 in. (31.1 cm); W. 9 in. (22.9 cm); D. 12 1/4 in. (31.1 cm); Wt. 12 lb. 1 oz. (5471 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22228,"Metropolitan Museum of Art, New York, NY"
22229,Arms and Armor,1914,Burgonet,Burgonet,"Italian, Milan",,,,,,ca. 1550,1525,1575,H. 10 1/8 in. (25.7 cm); H. of comb 2 1/16 in. (5.3 cm); W. 8 3/16 in. (20.8 cm); D. 13 1/4 in. (33.7 cm); Wt. 3 lb. 5 oz. (1502 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22229,"Metropolitan Museum of Art, New York, NY"
22230,Arms and Armor,1914,Close helmet with falling buffe,Close Helmet with Falling Buffe,"Italian, Milan","Cesa, Pompeo della",Italian,1512,1635,,ca. 1590–95,1565,1620,H. 11 in. (27.9 cm); W. 8 7/8 in. (22.5 cm); D. 12 1/2 in. (31.8 cm); Wt. 6 lb. 2 oz. (2778 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22230,"Metropolitan Museum of Art, New York, NY"
22231,Arms and Armor,1914,Burgonet,Burgonet,French,,,,,,ca. 1630,1605,1655,H. 14 in. (35.6 cm); W. 10 1/4 in. (26 cm); D. 12 5/8 in. (32.1 cm); Wt. 4 lb. 13 oz. (2190 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22231,"Metropolitan Museum of Art, New York, NY"
22232,Arms and Armor,1914,Close helmet for foot combat,Close Helmet for Foot Combat,"Italian, Milan","Master of the Castle Mark, the",Italian,1565,1645,,ca. 1600–1610,1575,1635,H. 12 1/2 in. (31.8 cm); W. 9 3/8 in. (23.8 cm); D. 12 1/4 in. (31.1 cm); Wt. 14 lb. 7 oz. (6450 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22232,"Metropolitan Museum of Art, New York, NY"
22233,Arms and Armor,1914,Burgonet with buffe,Burgonet with Buffe,Italian,,,,,,ca. 1555–60,1530,1585,H. 13 3/4 in. (34.9 cm); H. of comb 3 in. (7.6 cm); W. 9 1/4 in. (23.5 cm); D. 15 in. (38.1 cm); Wt. 6 lb. 6 oz. (2892 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22233,"Metropolitan Museum of Art, New York, NY"
22234,Arms and Armor,1914,Morion,Morion for the Bodyguard of the Prince-Elector of Saxony,"German, Nuremberg","Schneider the Younger, Martin",German,1610,1620,,ca. 1570,1545,1595,H. 11 9/16 in. (29.4 cm); W. 9 1/4 in. (23.5 cm); D. 13 3/4 in. (34.9 cm); Wt. 3 lb. 5 oz. (1503 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22234,"Metropolitan Museum of Art, New York, NY"
22235,Arms and Armor,1914,Cabasset,Cabasset,Italian,,,,,,late 16th–early 17th century,1550,1650,H. 7 1/16 in. (17.9 cm); W. 9 5/8 in. (24.5 cm); D. 10 7/16 in. (26.5 cm); Wt. 2 lb. 4 oz. (1021 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22235,"Metropolitan Museum of Art, New York, NY"
22236,Arms and Armor,1914,Morion,Morion for the Bodyguard of the Prince-Elector of Saxony,"German, Nuremberg",,,,,,ca. 1570,1545,1595,H. 11 1/2 in. (29.2 cm); H. of comb 3 in. (7.6 cm); W. 9 1/2 in. (24.1 cm); D. 13 1/2 in. (34.3 cm); Wt. 4 lb. 4 oz. (1928 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22236,"Metropolitan Museum of Art, New York, NY"
22237,Arms and Armor,1914,Morion,Morion,"German, Nuremberg",,,,,,late 16th century,1550,1600,H. 12 9/16 in. (31.9 cm); W. 8 15/16 in. (22.7 cm); D. 13 1/2 in. (34.3  cm); Wt. 4 lb. 11 oz. (2126 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22237,"Metropolitan Museum of Art, New York, NY"
22238,Arms and Armor,1914,Morion,Morion for the Bodyguard of the Prince-Elector of Saxony,"German, Nuremberg",,,,,,ca. 1570,1545,1595,H. 11 3/8 in. (28.9 cm); W. 9 1/4 in. (23.5 cm); D. 13 3/4 in. (34.9 cm); Wt. 4 lb. 5 oz. (1956 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22238,"Metropolitan Museum of Art, New York, NY"
22239,Arms and Armor,1914,Close helmet,Close Helmet,"Italian, Milan","Cesa, Pompeo della",Italian,1512,1635,,ca. 1585,1560,1610,H. 11 5/8 in. (29.5 cm); W. 9 1/2 in. (24.1 cm); D. 11 in. (27.9 cm); Wt. 5 lb. 14 oz. (2665 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22239,"Metropolitan Museum of Art, New York, NY"
22240,Arms and Armor,1914,Falling Buffe,Falling Buffe,German,,,,,,ca. 1560,1535,1585,H. 4 5/8 in. (11.7 cm); W. 7 1/16 in. (17.9 cm); D. 5 3/4 in. (14.6 cm); Wt. 2 lb. 0.5 oz. (520 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22240,"Metropolitan Museum of Art, New York, NY"
22241,Arms and Armor,1914,Falling buffe,Falling Buffe,French or Italian,,,,,,ca. 1550–60,1525,1585,H. 7 7/8 in. (20 cm); W. 7 1/8 in. (18.1 cm); D. 8 1/2 in. (21.6 cm); Wt. 2 lb. 4.8 oz. (589 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22241,"Metropolitan Museum of Art, New York, NY"
22242,Arms and Armor,1914,Buffe,Buffe,"German, Landshut",,,,,,ca. 1560,1535,1585,H. 9 1/2 in. (24.1 cm); W. 7 15/16 in. (20.2 cm); D. 5 7/8 in. (14.9 cm); Wt. 1 lb. 10.8 oz. (758 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22242,"Metropolitan Museum of Art, New York, NY"
22243,Arms and Armor,1914,Buffe,Buffe,"German, Bavaria",,,,,,16th century,1501,1600,H. 8 3/4 in. (22.2 cm); W. 10 1/4 in. (26 cm); D. 7 1/2 in. (19.1 cm);  Wt. 2 lb. 3.7 oz. (1010 g),"Gift of William H. Riggs, 1913",Armor Parts-Buffes,http://www.metmuseum.org/art/collection/search/22243,"Metropolitan Museum of Art, New York, NY"
22244,Arms and Armor,1914,Half armor,Half Armor,French,,,,,,ca. 1660 and later,1635,1900,Wt. 47 lb. 14 oz. (21.72 kg); Wt. of helmet 5 lb. 7 oz. (2466 g),"Gift of William H. Riggs, 1913",Armor for Man-1/2 Armor,http://www.metmuseum.org/art/collection/search/22244,"Metropolitan Museum of Art, New York, NY"
22245,Arms and Armor,1914,Cuirass,Cuirass,Italian,,,,,,ca. 1570–75,1545,1600,14.25.672c; H. 17 7/8 in. (45.4 cm); W. 13 3/8 in. (34 cm); Wt. 5 lb. 10 oz. (2551 g); 14.24.672f; H. 13 1/2 in. (34.3 cm); W. 13 5/8 in. (34.6 cm); Wt. 3 lb. (1361 g),"Gift of William H. Riggs, 1913",Armor Parts-Cuirasses,http://www.metmuseum.org/art/collection/search/22245,"Metropolitan Museum of Art, New York, NY"
22246,Arms and Armor,1914,Pair of gauntlets,Pair of Gauntlets,German or Austrian,,,,,,ca. 1560,1535,1585,Each L. 15 3/8 in. (39.1 cm); W. at cuff 5 1/8 in. (13 cm); Wt. 1 lb. 6 oz. (623.7 g),"Gift of William H. Riggs, 1913",Armor Parts-Gauntlets,http://www.metmuseum.org/art/collection/search/22246,"Metropolitan Museum of Art, New York, NY"
22247,Arms and Armor,1914,Pointed morion,Pointed Morion,"Italian, Brescia",,,,,,ca. 1590,1565,1615,H. 11 in. (27.9 cm); W. 9 in. (22.9 cm); D. 13 1/2 in. (34.3 cm); Wt. 3 lb. 2 oz. (1407 g),"Gift of William H. Riggs, 1913",Helmets,http://www.metmuseum.org/art/collection/search/22247,"Metropolitan Museum of Art, New York, NY"
22248,Arms and Armor,1914,Composed half armor,Composed Half Armor,German,,,,,,ca. 1540 and later,1515,1900,Wt. 58 lb. (26.31 kg); Wt. of helmet 4 lb. 3 oz. (1899.4 g),"Gift of William H. Riggs, 1913",Armor for Man-1/2 Armor,http://www.metmuseum.org/art/collection/search/22248,"Metropolitan Museum of Art, New York, NY"
22250,Arms and Armor,1914,Half armor,Half Armor,Italian,,,,,,ca. 1570,1545,1595,Wt. 22 lb 11 oz. (10.29 kg),"Gift of William H. Riggs, 1913",Armor for Man-1/2 Armor,http://www.metmuseum.org/art/collection/search/22250,"Metropolitan Museum of Art, New York, NY"
22251,Arms and Armor,1914,Half armor,Half Armor,"German, Nuremberg","Schneider the Younger, Martin",German,1610,1620,,1610–20,1610,1620,Wt. 41 lb. 15 oz. (19.01 kg),"Gift of William H. Riggs, 1913",Armor for Man-1/2 Armor,http://www.metmuseum.org/art/collection/search/22251,"Metropolitan Museum of Art, New York, NY"
22252,Arms and Armor,1914,Jousting armor,Jousting Armor,"German, Augsburg","Peffenhauser, Anton",German,1525,1603,,ca. 1580,1555,1605,Wt. 55 lb. (24.95 kg),"Gift of William H. Riggs, 1913",Armor for Man,http://www.metmuseum.org/art/collection/search/22252,"Metropolitan Museum of Art, New York, NY"
22253,Arms and Armor,1914,Armor,Armor,"German, Landshut; greaves and sabatons, German, Augsburg (?)",,,,,,"ca. 1560 and later; greaves and sabatons, ca. 1570–80",1535,1900,Wt. 47 lb. 15 oz. (21.74 g); Wt. of helmet 6 lb. 4 oz. (2835 g),"Gift of William H. Riggs, 1913",Armor for Man,http://www.metmuseum.org/art/collection/search/22253,"Metropolitan Museum of Art, New York, NY"
22255,Arms and Armor,1914,Three-quarter armor,Three-Quarter Armor,"Italian, Venice; helmet, probably French",,,,,,"ca. 1545 and later; helmet, ca. 1550",1520,1900,Wt. 39 lb 10 oz. (17.97 kg); Wt. of helmet 8 lb. 12 oz. (3968.9 g),"Gift of William H. Riggs, 1913",Armor for Man-3/4 Armor,http://www.metmuseum.org/art/collection/search/22255,"Metropolitan Museum of Art, New York, NY"
