last_name,first_name,birth,death,function,languages,raw_entry,author_id
Cooley,Thomas McIntyre,1824,1898,"author of introduction, etc.",en,"Cooley, Thomas McIntyre, 1824-1898 [Author of introduction, etc.]",27582
Yendes,Lucy A.,1851,,author,en,"Yendes, Lucy A., 1851-",27583
Mansilla,Lucio V.,1831,1913,translator,es,"Mansilla, Lucio V., 1831-1913 [Translator]",27584
Sarmiento,Domingo Faustino,1811,1888,translator,es,"Sarmiento, Domingo Faustino, 1811-1888 [Translator]",27585
Rysselberghe,Théo van,1862,1926,illustrator,fr,"Rysselberghe, Théo van, 1862-1926 [Illustrator]",27586
Sillanpää,Frans Eemil,1888,1964,translator,fi,"Sillanpää, Frans Eemil, 1888-1964 [Translator]",27587
Ries,Julius,,,author,de,"Ries, Julius",27588
Baltzell,Winton James,1864,1928,author,en,"Baltzell, W. J. (Winton James), 1864-1928",27589
Standard Lighting Company,,,,author,en,Standard Lighting Company,27590
Heindel,Augusta Foss,1865,1949,"author of introduction, etc.",en,"Heindel, Augusta Foss, 1865-1949 [Author of introduction, etc.]",27591
Crandall,Arthur George,1858,,author,en,"Crandall, Arthur George, 1858-",27592
Jonas,Maurice,,,author,en,"Jonas, Maurice",27593
Hime,Henry William Lovett,1840,,author,en,"Hime, H. W. L. (Henry William Lovett), 1840-",27594
Been,Johannes Hendrik,1859,1930,author,nl,"Been, Johannes Hendrik, 1859-1930",27595
Robertson,Andrew,,,author,en,"Robertson, Andrew",27596
Haraucourt,Edmond,1856,1941,author,fr,"Haraucourt, Edmond, 1856-1941",27597
Dick,Thomas,1774,1857,author,en,"Dick, Thomas, 1774-1857",27598
Gage,Thomas,1603,1656,author,en,"Gage, Thomas, 1603?-1656",27599
Wild,Christian Gottlob,1785,1839,author,de,"Wild, Christian Gottlob, 1785-1839",27600
Finsch,Otto,1839,1917,author,de,"Finsch, O. (Otto), 1839-1917",27601
Calvo,Luis,1898,1991,translator,es,"Calvo, Luis, 1898-1991 [Translator]",27602
Lin,Zhen,1824,,author,en; zh,"Lin, Zhen, 1824-",27603
Menéndez y Pelayo,Marcelino,1856,1912,commentator,es,"Menéndez y Pelayo, Marcelino, 1856-1912 [Commentator]",27604
Hergsell,Gustav,1847,1914,author,de,"Hergsell, Gustav, 1847-1914",27605
Thruston,Lucy Meacham,1862,1938,author,en,"Thruston, Lucy M. (Lucy Meacham), 1862-1938",27606
Pollen,Arthur Joseph Hungerford,1866,1937,author,en,"Pollen, Arthur Joseph Hungerford, 1866-1937",27607
Eje,Anders,1880,1951,author,sv,"Eje, Anders, 1880-1951",27608
Dalton,Cornelius Neale,1842,1920,author,en,"Dalton, Cornelius Neale, 1842-1920",27609
Davis,Means,,,author,en,"Davis, Means",27610
Relander,Oskar,1863,1930,author,fi,"Relander, O. (Oskar), 1863-1930",27611
Hampton,H. G.,,,author,en,"Hampton, H. G.",27612
Topelius,Zacharias,1781,1831,compiler,fi,"Topelius, Zacharias, 1781-1831 [Compiler]",27613
Campbell,Wilfred,1858,1918,author,en,"Campbell, Wilfred, 1858?-1918",27614
Boulnois,Henry Percy,1846,1927,author,en,"Boulnois, H. Percy (Henry Percy), 1846-1927",27615
Gautier,Félix-François,,,editor,fr,"Gautier, Félix-François [Editor]",27616
Allaben,Frank,1867,1927,author,en,"Allaben, Frank, 1867-1927",27617
Bryant,Henry Edward Cowan,1873,1967,author,en,"Bryant, H. E. C. (Henry Edward Cowan), 1873-1967",27618
Horsley,Reginald,1863,1926,author,en,"Horsley, Reginald, 1863-1926",27619
Routledge,Robert,,,author,en,"Routledge, Robert",27620
Gress,Edmund Geiger,1872,1934,author,en,"Gress, Edmund G. (Edmund Geiger), 1872-1934",27621
Gates,Josephine Scribner,1859,1930,author,en,"Gates, Josephine Scribner, 1859-1930",27622
Goldstein,Augusta von,1764,1837,author,de,"Goldstein, Augusta von, 1764-1837",27623
Fustier,Gustave,,,contributor,fr,"Fustier, Gustave [Contributor]",27624
Seaborn,"Adam, Captain",,,author,en,"Seaborn, Adam, Captain",27625
National Prisoners' Aid Association,,,,publisher,en,National Prisoners' Aid Association [Publisher],27626
Central Flyway Council,,,,author,en,Central Flyway Council,27627
Hopkins,Tighe,1856,1919,author,en,"Hopkins, Tighe, 1856-1919",27628
Li,"Chunfang, active 17th century",,,editor,zh,"Li, Chunfang, active 17th century [Editor]",27629
Dewey,Julia M.,,,author,en,"Dewey, Julia M.",27630
Gregory,James Noble,,,author,en,"Gregory, James N. (James Noble)",27631
Boyer,Abel,1667,1729,author,en; fr,"Boyer, Abel, 1667-1729",27632
Herbert,Agnes,1873,1960,author,en,"Herbert, Agnes, 1873-1960",27633
Anderson,William,1805,1866,author,en,"Anderson, William, 1805-1866",27634
Novikova,Olga Alekseevna,1840,1925,author,en,"Novikova, Olga Alekseevna, 1840-1925",27635
Graham,Stephen,1884,1975,"author of introduction, etc.",en,"Graham, Stephen, 1884-1975 [Author of introduction, etc.]",27636
Tingley,J. H.,,,publisher,en,"Tingley, J. H. [Publisher]",27637
Vuoriniemi,J. G.,1891,1939,translator,fi,"Vuoriniemi, J. G., 1891-1939 [Translator]",27638
Arentschildt,Alexander Carl Friedrich von,1806,1881,author,en,"Arentschildt, Alexander Carl Friedrich von, 1806-1881",27639
Ponsonby,Frederick Cavendish,1783,1838,contributor,en,"Ponsonby, Frederick Cavendish, 1783-1838 [Contributor]",27640
Heino,K.,1848,1921,translator,fi,"Heino, K., 1848-1921 [Translator]",27641
Boyle,"John, active 1867",,,author,en,"Boyle, John, active 1867",27642
Reyles,Carlos,1868,1938,author,es,"Reyles, Carlos, 1868-1938",27643
Eckman,F. A.,,,illustrator,en,"Eckman, F. A. [Illustrator]",27644
Markham,Edwin,1852,1940,author,en,"Markham, Edwin, 1852-1940",27645
Stock,Ralph,1881,1962,author,en,"Stock, Ralph, 1881-1962",27646
Hunt,Lynn Bogue,,,illustrator,en,"Hunt, Lynn Bogue [Illustrator]",27647
Cunynghame,Henry Hardinge,1848,1935,author,en,"Cunynghame, Henry H. (Henry Hardinge), Sir, 1848-1935",27648
Hood,William I.,,,author,en,"Hood, W. I. (William I.)",27649
Falls,Charles Buckles,1874,1960,illustrator,en,"Falls, C. B. (Charles Buckles), 1874-1960 [Illustrator]",27650
Spinden,Herbert Joseph,1879,1967,author,en,"Spinden, Herbert Joseph, 1879-1967",27651
Fitzgerald,William Henry Hope,1872,,author,en,"Fitzgerald, Wm. H. (William Henry Hope), 1872-",27652
Bowers,Edwin Frederick,1871,1949,author,en,"Bowers, Edwin F. (Edwin Frederick), 1871-1949",27653
Canniff,William,1830,1910,author,en,"Canniff, William, 1830-1910",27654
Smyth,George Hutchinson,1837,,author,en,"Smyth, G. Hutchinson (George Hutchinson), 1837-",27655
Dickerman,George Sherwood,1843,1937,contributor,en,"Dickerman, George Sherwood, 1843-1937 [Contributor]",27656
Stenroth,Oswald,1869,1952,translator,fi,"Stenroth, Oswald, 1869-1952 [Translator]",27657
Löwenfeld,Raphael,1854,1910,editor,de,"Löwenfeld, Raphael, 1854-1910 [Editor]",27658
Cissarz,Johann Vincenz,1873,1942,illustrator,de,"Cissarz, J. V. (Johann Vincenz), 1873-1942 [Illustrator]",27659
Frost,Holloway Halstead,1889,1935,author,en,"Frost, Holloway Halstead, 1889-1935",27660
Lilienthal,Otto,1848,1896,author,de,"Lilienthal, Otto, 1848-1896",27661
White,Laurence B.,1935,2008,author,en,"White, Laurence B., 1935-2008",27662
Boland,Mary A.,1852,1942,author,en,"Boland, Mary A., 1852-1942",27663
Helm,William Henry,1860,1936,author,en,"Helm, W. H. (William Henry), 1860-1936",27664
Qvanten,Emil von,1827,1903,editor,sv,"Qvanten, Emil von, 1827-1903 [Editor]",27665
Tobler,Titus,1806,1877,author,de,"Tobler, Titus, 1806-1877",27666
Anderson,"Richard, F.C.S.",,,author,en,"Anderson, Richard, F.C.S.",27667
Gunn,M. G.,,,illustrator,en,"Gunn, M. G. [Illustrator]",27668
Jet Propulsion Laboratory (U.S.),,,,author,en,Jet Propulsion Laboratory (U.S.),27669
Arthur,William,1819,1901,author,en,"Arthur, William, 1819-1901",27670
Neatby,William Blair,,,editor,en,"Neatby, William Blair [Editor]",27671
Uncle George,active 19th century,,,author,en,"Uncle George, active 19th century",27672
Bennett,Ella M. Hart,1864,1914,author,en,"Bennett, Ella M. Hart, 1864-1914",27673
Keightley,Samuel Robert,1859,1949,author,en,"Keightley, S. R. (Samuel Robert), 1859-1949",27674
Rand,Theodore Harding,1835,1900,editor,en,"Rand, Theodore H. (Theodore Harding), 1835-1900 [Editor]",27675
Pascal,Teodoro,1857,1937,author,it,"Pascal, Teodoro, 1857-1937",27676
Bennett,Ida Dandridge,1860,1925,author,en,"Bennett, Ida D. (Ida Dandridge), 1860-1925",27677
Dittmer,Wilhelm,1866,1909,author,en,"Dittmer, W. (Wilhelm), 1866-1909",27678
May,James Vance,1873,1947,author,en,"May, James Vance, 1873-1947",27679
Shore,Moyers S.,1941,,author,en,"Shore, Moyers S., 1941-",27680
Squire,Charles,,,author,en,"Squire, Charles",27681
Harland,Aline,,,translator,en,"Harland, Aline [Translator]",27682
Simon,John,1816,1904,author,en,"Simon, John, 1816-1904",27683
Coleman,William Stephen,1829,1904,illustrator,en,"Coleman, W. S. (William Stephen), 1829-1904 [Illustrator]",27684
Beeley,Arthur Lawton,1890,1973,author,en,"Beeley, Arthur L. (Arthur Lawton), 1890-1973",27685
Palmer,Don,1922,,author,en,"Palmer, Don, 1922-",27686
D'Este,Margaret,,,author,en,"D'Este, Margaret",27687
Yung,Wing,1828,1912,author,en,"Yung, Wing, 1828-1912",27688
Courtney,Margaret Ann,1834,1920,author,en,"Courtney, M. A. (Margaret Ann), 1834-1920",27689
Donovan,Edward,1768,1837,author,en,"Donovan, E. (Edward), 1768-1837",27690
Meyr,Melchior,1810,1871,author,de,"Meyr, Melchior, 1810-1871",27691
Swan,James G.,1818,1900,contributor,en,"Swan, James G., 1818-1900 [Contributor]",27692
Denniss,Edwin Proctor,,,author,en,"Denniss, Edwin Proctor",27693
Gell,Philip,1783,1870,author,en,"Gell, Philip, 1783-1870",27694
Chadwick,Edwin,1800,1890,author,en,"Chadwick, Edwin, 1800-1890",27695
Högberg,Olof,1855,1932,author,sv,"Högberg, Olof, 1855-1932",27696
Campbell,James M.,1846,1903,author,en,"Campbell, James M., 1846-1903",27697
Macleod,Mary,1860,1914,editor,fi,"Macleod, Mary, 1860?-1914 [Editor]",27698
Lehtonen,Aino,,,translator,fi,"Lehtonen, Aino [Translator]",27699
Schupp,Ottokar,1834,1911,author,de,"Schupp, Ottokar, 1834-1911",27700
Johnson,Trench H.,,,author,en,"Johnson, Trench H.",27701
Clay,Alice,,,editor,en,"Clay, Alice [Editor]",27702
Armes,William,,,author,en,"Armes, William",27703
James S. Virtue (Firm),,,,author,en,James S. Virtue (Firm),27704
Bonnell,M. A.,,,author,en; fr,"Bonnell, M. A.",27705
Hudson,Thomson Jay,1834,1903,author,en,"Hudson, Thomson Jay, 1834-1903",27706
Reinstein,Boris,,,author,en,"Reinstein, Boris",27707
Scotts' Shipbuilding & Engineering Co. Ltd.,,,,author,en,Scotts' Shipbuilding & Engineering Co. Ltd.,27708
Nyman,O. E.,1888,1953,translator,fi,"Nyman, O. E., 1888-1953 [Translator]",27709
Yu,"Yonghe, active",1691,1697,author,zh,"Yu, Yonghe, active 1691-1697",27710
Molo,Walter von,1880,1958,author,de,"Molo, Walter von, 1880-1958",27711
Longstreet,Hattie,,,illustrator,en,"Longstreet, Hattie [Illustrator]",27712
Woodruff,S. F.,,,translator,en,"Woodruff, S. F. [Translator]",27713
Boer,Tjitze J.,1866,1942,author,de,"Boer, T. J. de (Tjitze J.), 1866-1942",27714
Powell,John Wesley,1834,1902,"author of introduction, etc.",en,"Powell, John Wesley, 1834-1902 [Author of introduction, etc.]",27715
Craig,Mary A.,,,translator,en,"Craig, Mary A. [Translator]",27716
Thompson,Mills,1875,1944,illustrator,en,"Thompson, Mills, 1875-1944 [Illustrator]",27717
Moore,George,1852,1933,"author of introduction, etc.",en,"Moore, George, 1852-1933 [Author of introduction, etc.]",27718
Bellenger,Georges,1847,1918,illustrator,en,"Bellenger, Georges, 1847-1918 [Illustrator]",27719
Wesselski,Albert,1871,1939,compiler,de,"Wesselski, Albert, 1871-1939 [Compiler]",27720
Whitten,Wilfred,1864,1942,editor,en,"Whitten, Wilfred, 1864-1942 [Editor]",27721
Pfaundler von Hadermur,Leopold,1839,1920,author,en,"Pfaundler von Hadermur, Leopold, 1839-1920",27722
Lorenz,Richard,1863,1929,author,en,"Lorenz, Richard, 1863-1929",27723
Donnan,Frederick George,1870,1956,translator,en,"Donnan, F. G. (Frederick George), 1870-1956 [Translator]",27724
Platts,John Thompson,1830,1904,author,en,"Platts, John T. (John Thompson), 1830-1904",27725
Lallu Lal,,1763,1825,author,en,"Lallu Lal, 1763-1825",27726
Vila,"Mazhar Ali Khan, active 1805",,,author,en,"Vila, Mazhar Ali Khan, active 1805",27727
Forbes,Duncan,1798,1868,editor,en,"Forbes, Duncan, 1798-1868 [Editor]",27728
Corroyer,Édouard,1837,1904,author,en,"Corroyer, Édouard, 1837?-1904",27729
Armstrong,"Walter, Sir",1850,1918,editor,en,"Armstrong, Walter, Sir, 1850-1918 [Editor]",27730
Hall,Elizabeth Twining,,,translator,en,"Hall, Elizabeth Twining [Translator]",27731
Weissert,Charles A.,,,translator,en,"Weissert, Charles A. [Translator]",27732
Christy,Bayard Henderson,1872,1943,author,en,"Christy, Bayard H. (Bayard Henderson), 1872-1943",27733
Griffith,"Mary, -1846",,,author,en,"Griffith, Mary, -1846",27734
Steffens,Lincoln,1866,1936,author,en,"Steffens, Lincoln, 1866-1936",27735
Deslandes,Léopold,1796,1850,author,en,"Deslandes, L. (Léopold), 1796-1850",27736
Reich,Emil,1854,1910,author,en,"Reich, Emil, 1854-1910",27737
Speed,John Gilmer,1853,1909,author,en,"Speed, John Gilmer, 1853-1909",27738
Nelson,Joseph Raleigh,1873,1961,contributor,en,"Nelson, J. Raleigh (Joseph Raleigh), 1873-1961 [Contributor]",27739
Miller,Frank Justus,1858,1938,translator,en,"Miller, Frank Justus, 1858-1938 [Translator]",27740
Fortune,Robert,1813,1880,author,en,"Fortune, Robert, 1813-1880",27741
Hunt,Bampton,,,author,en,"Hunt, Bampton",27742
Wenzel,Max,1879,1946,author,de,"Wenzel, Max, 1879-1946",27743
Sadlier,Anna Theresa,1854,1932,author,en,"Sadlier, Anna T. (Anna Theresa), 1854-1932",27744
Nürnberger,Woldemar,1818,1869,author,de,"Nürnberger, Woldemar, 1818-1869",27745
Schimmer,Karl August,1800,1863,author,en,"Schimmer, Karl August, 1800-1863",27746
Ellesmere,"Francis Egerton, Earl of",1800,1857,translator,en,"Ellesmere, Francis Egerton, Earl of, 1800-1857 [Translator]",27747
Ward,Mary O.,,,compiler,en,"Ward, Mary O. [Compiler]",27748
Smile,R. Elton,,,author,en,"Smile, R. Elton",27749
Parker,Joseph,1830,1902,author,en,"Parker, Joseph, 1830-1902",27750
Gillette,C. B.,,,"author of introduction, etc.",en,"Gillette, C. B. [Author of introduction, etc.]",27751
Kurz,Isolde,1853,1944,author,de,"Kurz, Isolde, 1853-1944",27752
Hammond,John Martin,1886,1939,author,en,"Hammond, John Martin, 1886-1939",27753
Carr,Sarah Pratt,1850,1935,author,en,"Carr, Sarah Pratt, 1850-1935",27754
Davison,Robert J.,,,illustrator,en,"Davison, Robert J. [Illustrator]",27755
Prantner,Ferdinand,1817,1871,author,de,"Prantner, Ferdinand, 1817-1871",27756
Oscanyan,Christopher,1818,1895,author,en,"Oscanyan, C. (Christopher), 1818-1895",27757
Jaennicke,Friedrich,1831,1907,author,de,"Jaennicke, Friedrich, 1831-1907",27758
Lessing,Bruno,1870,1940,author,en,"Lessing, Bruno, 1870-1940",27759
Löhlein,Max,1877,1921,author,de,"Löhlein, Max, 1877-1921",27760
Humphrey,Mabel,,,illustrator,en,"Humphrey, Mabel [Illustrator]",27761
Cielo,Astra,1861,1957,author,en,"Cielo, Astra, 1861-1957",27762
Oliver,Frederick Scott,1864,1934,author,en,"Oliver, Frederick Scott, 1864-1934",27763
Lin,Yao Yu,,,author,zh,"Lin, Yao Yu",27764
Huang,Qi You,,,author,zh,"Huang, Qi You",27765
Elliott,Everett,,,author,en,"Elliott, Everett",27766
Hardcastle,F. W.,,,author,en,"Hardcastle, F. W.",27767
Nöldeke,Theodor,1836,1930,author,en,"Nöldeke, Theodor, 1836-1930",27768
Black,John Sutherland,1846,1923,translator,en,"Black, J. Sutherland (John Sutherland), 1846-1923 [Translator]",27769
Wang,Guowei,1877,1927,annotator,zh,"Wang, Guowei, 1877-1927 [Annotator]",27770
Luo,Zhenyu,1866,1940,contributor,zh,"Luo, Zhenyu, 1866-1940 [Contributor]",27771
Overduijn-Heyligers,E.,1868,1944,author,nl,"Overduijn-Heyligers, E., 1868-1944",27772
Passos,José,,,illustrator,es,"Passos, José [Illustrator]",27773
Springer,Mary,,,translator,en,"Springer, Mary [Translator]",27774
Pierson,Helen Wall,,,author,en,"Pierson, Helen Wall",27775
Bacon,Gertrude,1874,1949,author,en,"Bacon, Gertrude, 1874-1949",27776
Simojoki,Aukusti,1882,1959,translator,fi,"Simojoki, Aukusti, 1882-1959 [Translator]",27777
Doughty,Sarah Parsons,1821,1884,author,en,"Doughty, Sarah P. (Sarah Parsons), 1821-1884",27778
Brooks,Abbie M.,1830,1914,editor,en,"Brooks, A. M. (Abbie M.), 1830-1914 [Editor]",27779
Averette,Annie,,,translator,en,"Averette, Annie [Translator]",27780
Berard,Louis,,,author,en,"Berard, Louis",27781
Miller,William Emer,,,author,en,"Miller, William Emer",27782
Lewis,Henry Harrison,1863,,author,en,"Lewis, Henry Harrison, 1863-",27783
Lintier,Paul,1893,1916,author,en,"Lintier, Paul, 1893-1916",27784
Huard,Frances Wilson,1885,1969,"author of introduction, etc.",en,"Huard, Frances Wilson, 1885-1969 [Author of introduction, etc.]",27785
Des Périers,Bonaventure,1500,1544,author,fr,"Des Périers, Bonaventure, 1500?-1544?",27786
Nodier,Charles,1780,1844,contributor,fr,"Nodier, Charles, 1780-1844 [Contributor]",27787
Jacob,P. L.,1806,1884,editor,fr,"Jacob, P. L., 1806-1884 [Editor]",27788
Marjoribanks,Charles,1794,1833,author,en; zh,"Marjoribanks, Charles, 1794-1833",27789
Morrison,Robert,1782,1834,translator,en; zh,"Morrison, Robert, 1782-1834 [Translator]",27790
Bahlmann,Paul,1857,1937,author,de,"Bahlmann, Paul, 1857-1937",27791
Hooper,George,1824,1890,author,en,"Hooper, George, 1824-1890",27792
Gillette,Henry S.,,,author,en,"Gillette, Henry S.",27793
MacPherson,Douglas,1871,1951,illustrator,en,"MacPherson, Douglas, 1871-1951 [Illustrator]",27794
Ruge,Sophus,1831,1903,author,de,"Ruge, Sophus, 1831-1903",27795
Oncken,Wilhelm,1838,1905,editor,de,"Oncken, Wilhelm, 1838-1905 [Editor]",27796
Beardsley,Henry Mahan,1858,1938,author,en,"Beardsley, Henry Mahan, 1858-1938",27797
Buranelli,Vincent,1919,2012,editor,en,"Buranelli, Vincent, 1919-2012 [Editor]",27798
Mühlenfels,Hedwig von,1874,1923,author,de,"Mühlenfels, Hedwig von, 1874-1923",27799
Vogt,Curt,,,illustrator,de,"Vogt, Curt [Illustrator]",27800
Valkenstein,Kees,1862,1952,adapter,nl,"Valkenstein, Kees, 1862-1952 [Adapter]",27801
Snellman,Walter J.,,,translator,fi,"Snellman, Walter J. [Translator]",27802
Larsen,Hanna Astrup,1873,1945,translator,en,"Larsen, Hanna Astrup, 1873-1945 [Translator]",27803
Taylor,Vincent,1887,1968,author,en,"Taylor, Vincent, 1887-1968",27804
Foster,Hubert,1855,,author,en,"Foster, Hubert, 1855-",27805
Piccoli,Raffaello,1886,1933,author,en,"Piccoli, Raffaello, 1886-1933",27806
Carr,Herbert Wildon,1857,1931,"author of introduction, etc.",en,"Carr, Herbert Wildon, 1857-1931 [Author of introduction, etc.]",27807
Thorpe,Thomas Edward,1845,1925,author,en,"Thorpe, T. E. (Thomas Edward), 1845-1925",27808
Strauss,Friedrich,1786,1863,author,en,"Strauss, Friedrich, 1786-1863",27809
Kenrick,John,1788,1877,translator,en,"Kenrick, John, 1788-1877 [Translator]",27810
Jones,Mary Evelyn Monckton,,,author,en,"Jones, M. E. Monckton (Mary Evelyn Monckton)",27811
Merriman,Charles Eustace,,,author,en,"Merriman, Charles Eustace",27812
Kulz,Fred,,,illustrator,en,"Kulz, Fred [Illustrator]",27813
Bell,Robert Bloomer Hare,1872,1956,author,en,"Bell, Robert Bloomer Hare, 1872-1956",27814
Howard,Eleanor,,,illustrator,en,"Howard, Eleanor [Illustrator]",27815
Maxwell-Scott,Mary Monica,1852,1920,author,en,"Maxwell-Scott, Mary Monica, 1852-1920",27816
Bourgoing,"Dominique, -1589",,,contributor,en,"Bourgoing, Dominique, -1589 [Contributor]",27817
Stewart,Charles Samuel,1795,1870,author,en,"Stewart, C. S. (Charles Samuel), 1795-1870",27818
Vesey,Arthur Henry,,,author,en,"Vesey, A. H. (Arthur Henry)",27819
Page,Walter Hines,1855,1918,adapter,en,"Page, Walter Hines, 1855-1918 [Adapter]",27820
Herschel,John Frederick William,1792,1871,author,en,"Herschel, John F. W. (John Frederick William), 1792-1871",27821
Duffield,Samuel Willoughby,1843,1887,author,en,"Duffield, Samuel Willoughby, 1843-1887",27822
Thompson,R. E.,,,editor,en,"Thompson, R. E. [Editor]",27823
Fothergill,John,1712,1780,author,en,"Fothergill, John, 1712-1780",27824
Dorr,Caroline Ripley,1825,1913,author,en,"Dorr, Julia C. R. (Caroline Ripley), 1825-1913",27825
Proctor,Mary,1862,1957,author,en,"Proctor, Mary, 1862-1957",27826
White,James,1821,1881,author,en,"White, James, 1821-1881",27827
Wayne,Charles Stokes,1858,1920,author,en,"Wayne, Charles Stokes, 1858-1920",27828
Schillings,Carl Georg,1865,1921,author,en,"Schillings, C. G. (Carl Georg), 1865-1921",27829
Reid,Christian,1846,1920,author,en,"Reid, Christian, 1846-1920",27830
Ticknor,George,1791,1871,author,en,"Ticknor, George, 1791-1871",27831
Hämeen-Anttila,Mary,,,translator,fi,"Hämeen-Anttila, Mary [Translator]",27832
Bertelsen,Sophia Yhlen-Olsen,1876,1934,translator,en,"Bertelsen, Sophia Yhlen-Olsen, 1876-1934 [Translator]",27833
Cowan,Samuel,1835,1914,author,en,"Cowan, Samuel, 1835-1914",27834
